x,y,z,label
272.42556367521803,76.02277841165991,8.427627936303242,38.0
268.82094861300425,74.35243845810382,8.111230695642853,38.0
271.20279256310397,80.24956691701549,0.36240672464526735,38.0
268.60856641140856,74.6424797124631,8.28113197442387,38.0
281.8230966845104,78.94680678542142,7.197106969822492,38.0
267.33751465113187,70.01406374827418,14.580042133851238,38.0
-9.889922188679211,-64.48855479353793,210.36423630198254,39.0
-12.850099146707926,-65.27956250218615,210.65367666437461,39.0
-7.714256184761519,-65.54020320619327,203.43413158988272,39.0
-4.316343096156224,-64.77681260903016,206.7353006975532,39.0
-7.739516303067751,-59.14833152710219,211.8784545640556,39.0
-12.739125410097472,-66.37674901113951,205.03244652473649,39.0
-14.171137304510614,-65.62523547444995,203.84689127829418,39.0
-19.197344295856503,-68.23734948690675,207.33200609466917,39.0
-5.438914089741939,-65.2707968809913,203.99969991754404,39.0
-8.421635366071897,-66.89260901660725,208.83649486462997,39.0
-2.830287045513556,-59.78616332889222,208.28238472331185,39.0
-9.483096879984489,-69.2222483585392,206.73464319586648,39.0
-13.383925700293197,-69.73110407173209,215.94673810071416,39.0
-12.191942045420992,-65.50876984452118,207.33480460286864,39.0
-7.951319956442551,-67.58875040790133,221.21177596682375,39.0
-8.985978034487832,-68.0231338102188,209.24611651893056,39.0
-3.040248557335824,-58.565721937573294,203.19883877499808,39.0
-11.322214218611155,-72.53765395448038,212.6141193577997,39.0
-9.41951605969542,-62.816390565279015,220.49527959793863,39.0
-12.933869485451904,-62.28894150081659,203.68344429670822,39.0
-11.503944071814177,-66.71749107600988,201.90847161990482,39.0
-12.99417073081074,-73.83561855727784,206.48612678739244,39.0
-7.762948674501837,-62.608736064572795,202.10394121922516,39.0
-8.60262878271049,-71.35843356086319,208.63113324401786,39.0
-7.36524754552843,-64.66361282675793,217.41102099397423,39.0
-14.366496291489211,-72.17142458138517,212.87978892137946,39.0
1.1382947383920357,-55.3307145422981,208.99256148815425,39.0
-11.167177489850049,-67.11794661212197,212.8904526977586,39.0
-8.934658833336652,-71.4998437417686,216.3975513607309,39.0
-11.226787580284359,-64.95474208311452,227.61847962443719,39.0
-2.5813363479724685,-59.752220824645775,211.21484759817955,39.0
-5.419106586945109,-69.25839728957106,216.73662424320617,39.0
-10.342748577567837,-73.08369485886858,222.30151535877332,39.0
-13.990030839416445,-70.55452323559761,215.27183710422702,39.0
-10.637924682524492,-69.95748685863238,225.9966428790096,39.0
-7.593736090909196,-59.82234655371817,216.4522156492194,39.0
-19.628419603898067,-68.84215080824902,202.65860944768775,39.0
-8.090030779765536,-60.29444600893279,206.7893269669416,39.0
-10.487666582098404,-64.01668460443102,212.62391749958175,39.0
-13.983760034526078,-61.34415382220275,207.99693320814424,39.0
-11.747625671099183,-60.664006071471675,216.03889347712587,39.0
-8.166105837282936,-65.76920981923823,216.41946704700638,39.0
67.4880628461078,208.30604399481683,-56.68366177038601,40.0
56.42849307365197,167.8730190947952,-42.46180844072629,40.0
51.30485902275679,171.77776950768168,-46.996931278864665,40.0
48.39448719556477,179.39937609053757,-55.06246740093402,40.0
44.83803460983023,160.5866308826392,-48.26378313942325,40.0
57.58089690890181,195.8815160072275,-50.34715515802782,40.0
63.44960597715716,183.88020636891343,-41.928919699899545,40.0
60.97797631563794,201.97708912448041,-54.46588579481421,40.0
52.90623151253944,169.18080979207096,-42.789162651105606,40.0
28.02643531872865,146.59563285473664,-48.27123313777372,40.0
44.089928909866344,180.35139038053651,-55.27809180245546,40.0
68.29299091885906,188.99374253105444,-45.29196789964142,40.0
55.29008426752213,178.2376016301854,-51.45305758998145,40.0
56.03551106302099,182.10713417044727,-53.16677833890905,40.0
56.66784946462569,175.6456202720678,-43.8591548808305,40.0
42.75650836982096,175.03619038742116,-53.32494083618875,40.0
58.75021401459134,171.51158014480882,-46.02437046780929,40.0
62.55076908226929,179.66795868684073,-47.27378371850975,40.0
46.243648225505574,149.34667509310214,-36.157280618237316,40.0
55.08117924683931,153.76021217161804,-36.3841938847485,40.0
55.82165375297405,182.56062455764496,-45.548810871621676,40.0
51.78131948869142,179.9186857444453,-48.933798053545836,40.0
37.96978124370557,187.85235359719096,-58.53944526342936,40.0
54.225183402681985,172.08697024052205,-46.37909809742756,40.0
48.70478846334252,174.2084500512691,-49.05416388114781,40.0
65.52968597222954,191.33409106890386,-52.20292295360487,40.0
65.27069375439551,202.72481244228544,-49.81644120869363,40.0
61.80520711788138,177.42175724882358,-38.05244498442627,40.0
47.97031468537132,162.72443574920607,-45.255978477868396,40.0
57.799859565984804,177.84969425439974,-44.07207330531065,40.0
54.71285367296283,190.59850815934038,-48.49565085093175,40.0
48.449006681514746,191.2634675058073,-57.6855897439218,40.0
57.93931525433551,218.15072650974557,-61.09662881613132,40.0
49.238317782739294,193.57355129179354,-50.831274229655904,40.0
53.690281552794815,157.21091926394507,-37.058766280030575,40.0
45.34699394048533,173.32636065087047,-54.11926014388598,40.0
61.76803735375219,177.79354277648525,-48.469016750654774,40.0
45.6743725312392,143.91250349683335,-36.31892612034935,40.0
63.391412774595736,206.84806314851755,-54.40768330819538,40.0
53.04365436891464,172.57735700322232,-43.92497841735485,40.0
51.36684406408991,172.17037585723116,-44.334932968332005,40.0
50.03264316524293,163.50010974764055,-37.45911614022223,40.0
59.863925158803326,178.8642228400931,-48.11453391434758,40.0
63.78852687095613,191.2642616893825,-46.5208367148526,40.0
53.10088897062602,167.78303739588353,-48.02482507933765,40.0
54.43598837518273,186.24269485809606,-48.36922644552401,40.0
43.920927985785774,170.72258575437124,-49.73374820434078,40.0
55.94729625417688,187.30948321784948,-53.88106127229588,40.0
50.94806336795814,179.17389666990803,-51.15191798471236,40.0
62.45677274440107,208.42553113760408,-57.492683974599586,40.0
57.71508180659122,189.05727916931897,-50.03061844134181,40.0
66.58919016703368,200.0373330323698,-51.59103671862191,40.0
59.3026501518362,163.48241930117098,-43.48588089102269,40.0
-243.2986914829288,55.247121448510654,-41.96520313321791,41.0
-244.26613531807132,56.818697360410795,-58.78086599877196,41.0
-227.62717851490075,51.55810605692216,-33.24933689403073,41.0
-220.68768709138737,49.428358570718785,-37.5223583153391,41.0
-229.11738142963532,53.79629986464465,-52.82828341691332,41.0
-232.80058026005239,52.247946345084266,-44.37231687670927,41.0
-235.40496248348555,55.30966780481616,-48.57324756122341,41.0
-236.9510356933541,55.727092999746716,-47.262739043509654,41.0
-240.90163220944507,52.842140146502665,-42.847912566304686,41.0
-226.0539270341215,52.34229561014471,-39.312429251401156,41.0
-217.0587682691959,52.0324891648736,-45.410593298273895,41.0
-230.0563097760111,54.701599721235276,-50.01458720917415,41.0
-224.3783716398214,56.811888549302395,-56.76583461898245,41.0
-230.40191337743002,56.64283171531124,-46.948190741195155,41.0
-234.24385936118443,54.98360016115861,-44.769524498727016,41.0
-241.91309575963547,55.00712086411927,-45.2861781043471,41.0
-243.46292815211916,58.80059881888061,-51.68762705129757,41.0
-237.05819416587073,57.99139622947153,-52.626940491647176,41.0
-242.78371729431996,52.734363625502716,-48.4041308386913,41.0
-234.1457514197304,56.306942557735226,-50.03651678127845,41.0
-227.58856891681063,51.23578007934492,-53.28249787959096,41.0
-217.7793575246314,48.56900120301697,-41.213605281672386,41.0
-227.73671280144794,56.21551173894173,-46.501537554537464,41.0
-211.69420002726292,52.396111899921884,-41.668184086308926,41.0
-229.5652777544211,53.65372138926204,-46.6789745992952,41.0
-241.2894184485373,55.035545698055465,-49.39946635196274,41.0
-234.28041243073017,51.74830520560101,-46.34544842731533,41.0
-242.28440272487447,58.23038876271484,-47.10382188095035,41.0
-232.81976841461267,53.029226371413436,-49.0277500109229,41.0
-153.26320488597563,-120.38823991169147,223.82144904452673,42.0
-134.89053489963712,-105.80574051733026,206.9260056520229,42.0
-152.90039366569883,-115.99494598683928,232.53406973986137,42.0
-153.13896842322163,-117.58076902987571,236.70167673293506,42.0
-158.00604099384478,-115.30700790972624,247.04054059161786,42.0
-165.41994363928765,-134.38668965608286,241.2609392506391,42.0
-159.96115918256345,-120.5604589385606,249.02325534788034,42.0
-148.61550674176237,-111.7444435417845,225.83258495776994,42.0
-144.26926443076246,-114.91046423661483,212.62073701313344,42.0
-157.48829953307256,-117.43030897424194,245.7314945238862,42.0
-140.86442234699513,-104.19145479116457,225.2073641470626,42.0
-148.78694417178363,-106.1978129098399,225.553711305509,42.0
-164.7121125200689,-128.01271205591178,251.47112423911852,42.0
-157.8488862216052,-122.53102880709554,236.74897952359697,42.0
-152.58986870617932,-121.50426992354849,230.69799522340656,42.0
-173.37758665185214,-130.8040533764666,269.0270962090744,42.0
-151.42263738354393,-118.817912556228,226.81285693271502,42.0
-152.01133600814046,-118.44224646355953,234.1298110602743,42.0
-160.15473000401542,-125.39679709965321,238.47275159739146,42.0
-151.17267844643985,-117.4064847795332,218.85526324921418,42.0
-160.80145159782919,-121.57003826740176,249.9121620762348,42.0
-156.66984144528942,-118.98120087287893,234.9016487390477,42.0
-158.5321490686334,-116.67452494848942,238.4479990976407,42.0
-155.52774601054065,-126.74402688781778,230.40440470290315,42.0
-152.31121668448714,-120.68831216509545,234.75996873770012,42.0
-143.6884606312488,-113.29442931570004,220.13324166098278,42.0
-166.42600087392552,-128.15798859703492,254.19965117084328,42.0
-140.8721876982718,-110.2127416808525,207.66223805580867,42.0
-147.1593493684708,-113.25726692768951,226.94971093995667,42.0
-144.8262228259537,-114.83978391420848,217.6872844368372,42.0
-168.04325748693532,-127.2642198917772,259.3608159104744,42.0
-141.70543629896005,-110.59427017572985,217.9566175596348,42.0
-134.91296686666053,-102.54904935723464,214.40227312959826,42.0
-155.34247357526337,-124.76056844286039,241.9295751524821,42.0
-162.40094966987562,-123.5784272425512,252.25020184154866,42.0
-133.9561917213006,-101.38143017129373,207.36728681198107,42.0
-157.2696061531904,-114.85073273553826,241.69469247815547,42.0
-145.2343288619625,-111.52830941109245,224.6401554519907,42.0
-154.15161883354284,-118.8817229694698,236.41967734248036,42.0
-147.6042707859944,-116.62455461152892,232.93948946723893,42.0
-148.87066184615364,-114.18092097296481,225.87330929344117,42.0
-141.10771894759495,-108.1416461309402,215.82893945960467,42.0
-148.76420270128304,-118.6672089220373,230.47849485196392,42.0
-154.97967040737802,-120.71720526618058,233.54267832398784,42.0
-145.71446399519348,-107.19538225585642,228.2566137760739,42.0
-134.14295414007344,-98.39279595405935,205.94620058960388,42.0
-155.58201765839135,-118.43951415444036,237.15758342398945,42.0
-139.01161486390706,-106.34610537838302,215.06663433018053,42.0
-156.76850050547992,-123.33591491664323,244.58533841201285,42.0
-138.72952753677785,-103.92298681261892,217.40195720690704,42.0
-152.28085771738446,-113.88203756743138,237.1012977034081,42.0
-146.53974478189193,-114.76557207024136,219.2682009940139,42.0
-168.02749545505404,-125.40219947081461,259.0455866428675,42.0
-145.83401618418364,-109.76461504203827,222.17827522056572,42.0
-156.80041370864765,-120.34434642767384,241.79190988768775,42.0
-141.9331595888683,-118.54286400432586,215.91988127471464,42.0
-152.45401559449687,-118.62052122991157,228.15853764137194,42.0
-150.24536927764674,-120.35873113657178,229.56021628665584,42.0
-173.6632868882328,-132.80877804450608,265.51919700536627,42.0
-172.54056403121288,-135.6918517323265,257.00571523425054,42.0
-156.79093762058042,-120.20632448146682,237.50616499270848,42.0
-168.10493509654313,-129.70720119768967,258.75379003348377,42.0
-156.86701711376787,-127.61794578198484,238.87612083246742,42.0
-167.89150087453504,-128.13477626487762,252.57110662725512,42.0
-155.201997071523,-122.83903146247614,238.26533130729433,42.0
-158.44923872325225,-130.6505804318765,237.2783003457241,42.0
-157.14091274963573,-124.0285090091113,248.1402701819912,42.0
-150.80691914536496,-120.31785258863616,224.6484309400713,42.0
-147.59889960528525,-117.99044126160098,223.94642200316676,42.0
-164.50735364980804,-128.4233610376824,242.60404201200555,42.0
-150.00569375150423,-115.26962382943394,226.46147006920918,42.0
-149.1580865281534,-116.711856546283,224.37820783059607,42.0
-141.46951791132722,-111.77172779863105,209.19712303364264,42.0
-152.68479240471171,-113.83571313086867,234.69385108075906,42.0
-147.88007846197183,-113.30396923033194,223.888539545844,42.0
-167.8422943269378,-124.66025728496801,254.65913679923423,42.0
-155.27735386629024,-115.93219845570063,239.14178650993196,42.0
-144.6200010013379,-110.58270104077857,221.896300858869,42.0
-165.26807939128147,-126.01124991098082,254.905584207296,42.0
-153.87925804639798,-121.86774801721391,236.14622780140732,42.0
-153.308464368627,-118.11581604094069,228.38912658649056,42.0
-145.9184506385037,-112.64698171561925,224.64615617091613,42.0
-154.58584333518567,-123.69940256643957,231.39652107519913,42.0
-156.96112814545572,-123.99052805328742,236.04065211100908,42.0
-156.86761232653222,-123.85277633051122,237.44149804483945,42.0
-157.26880210586407,-127.08926990310307,244.98854850552732,42.0
-169.34353001278873,-124.87606024768341,257.35060110639046,42.0
-136.474528539037,-100.40642025961634,198.99281407860025,42.0
-153.09961641105693,-113.86759952538624,226.32598803113598,42.0
-155.53270213939663,-122.3956854568767,240.2722980651645,42.0
-170.75286211514842,-127.88647202193576,250.30747767738532,42.0
-151.43687315598928,-115.75540566335849,231.76833623550962,42.0
-163.4438217648494,-126.80250224440096,242.23040030147627,42.0
-144.92189265021432,-112.8572832965368,212.4083536740593,42.0
-152.23365157393152,-122.79080056474764,230.99945804663423,42.0
-164.83147783073312,-118.27105625682834,246.5386905500543,42.0
-151.39820114457655,-111.70100020973688,230.8310656483828,42.0
-145.48730318189794,-113.06714450875427,222.68278009422818,42.0
-100.76113477626268,-48.83961511473739,62.66464678431869,43.0
-98.3630148346886,-61.88772669402858,68.1921177917293,43.0
-96.39385623825193,-61.68656115916999,63.78050565448461,43.0
-108.36326108627482,-63.26948110331897,72.95590538664908,43.0
-105.98493098161975,-67.52362982768358,72.99533842452475,43.0
-110.21061327821874,-55.21912910096966,66.74182394755772,43.0
-113.76763456083421,-56.01041852789792,69.8572140433847,43.0
-96.79936348770623,-48.33313248647232,60.89798153033198,43.0
-100.32977157663245,-47.74321886265057,61.779230715337036,43.0
-93.40645583214467,-55.57675937570575,61.246882166393945,43.0
-104.59422593246174,-59.33620838108125,68.39012896510124,43.0
-103.1009739234665,-52.84988499147288,67.81407559925344,43.0
-96.22428343440757,-54.642918767237674,66.25992935823146,43.0
-94.35391720967584,-56.79887464967624,63.829655476395416,43.0
-100.5138725911925,-54.79168499873479,64.11702638552168,43.0
-95.93403371994782,-62.723801540187154,69.00321364080433,43.0
-97.19136376640978,-60.19036111675867,65.78487304635065,43.0
-94.73317772239992,-50.83305138490692,61.16331805625364,43.0
-103.56038409560529,-60.0102382496818,69.65297065451622,43.0
-100.8515539806968,-58.650636786316724,65.03538602951171,43.0
-94.57983201592423,-51.36545099853431,60.149797682035,43.0
-107.75138943614175,-60.379758731772675,72.18013347729743,43.0
-103.50126088299052,-59.127670162331526,69.66801086224243,43.0
-91.91506463036198,-54.065562337951576,62.29302133820863,43.0
-101.83285525137231,-47.21087956185017,63.7322683517916,43.0
-88.75926063163,-44.78359906425523,58.01882459887639,43.0
-115.48948046672339,-67.99064831390969,77.40369810505211,43.0
-88.54172305452437,-58.535518526717524,59.33746211422173,43.0
-120.71464695397022,-69.44241042059227,81.00916427785062,43.0
-103.60421090532637,-47.91848306222504,66.87274482125594,43.0
-99.03434460517971,-42.99509342863142,60.16235424099256,43.0
-100.79382012928136,-63.83102119510074,68.47825724039058,43.0
-94.38577419012395,-56.483565638665,66.81302190993233,43.0
-88.61074176054714,-57.39470313292946,60.82710722188124,43.0
-100.04910822543394,-50.504779103006356,64.66244896192903,43.0
-95.69614661151564,-50.11456815471529,62.688298482972485,43.0
-98.48576238463188,-56.91332313442386,68.08679907296013,43.0
-105.60314641769251,-48.79889814007579,65.15585471477065,43.0
-109.8702048534064,-60.45690153491377,74.6102745387241,43.0
-119.55124287301967,-38.88704517719087,68.98469415835699,43.0
-105.27910913207765,-54.917227630274056,67.64481042405185,43.0
-112.11283595614508,-59.62316771470465,71.51696964732619,43.0
-99.65786281689164,-52.26312351227507,66.62956123499906,43.0
-100.56137769865983,-53.932722723825236,66.94211734439423,43.0
-98.39920858637791,-51.291652086488185,59.823731787890075,43.0
-96.01894454982188,-44.34594742848842,61.24981441211232,43.0
-89.23592309160225,-44.14476173062571,56.463149586121055,43.0
-95.32906599423508,-59.453737021412124,67.44610621930016,43.0
-110.01322203881662,-53.30096612849349,69.4650191085543,43.0
-109.3396266893702,-62.645997361050036,68.61488780302511,43.0
-100.6291328030476,-47.043734710567975,63.485228037962024,43.0
-102.98261802875078,-43.37364479625482,63.69522541073216,43.0
-94.21578498132678,-53.77500752445534,63.59327931702832,43.0
-86.93424415426652,-45.10586919381711,58.6753321652419,43.0
-103.65273229138955,-53.637596384465695,67.86997913436323,43.0
-88.0280611795671,-59.149903816759846,63.79276648645642,43.0
-113.1416159129088,-51.57052159129061,72.58815744498655,43.0
-83.41034414335742,-60.11922092522982,62.414061569239166,43.0
-114.73146988740538,-55.528846741282514,71.30183533793958,43.0
-99.54664082604528,-55.89636532640917,67.38506465687618,43.0
-103.83677415277518,-54.947690448519516,66.62888663879006,43.0
-90.33532089924249,-48.49411768407822,57.81823199323403,43.0
-84.76994509745579,-61.45397444466074,61.50846162880745,43.0
-84.17287615913962,-51.793896724415525,59.400950126578174,43.0
-117.14197955137034,-47.564866068359784,72.27482753714759,43.0
-91.19133456514474,-49.85699795412926,60.75386758783444,43.0
-109.2854159472726,-65.78038371702013,73.56871223421598,43.0
-100.26524124784099,-61.74837099997422,68.92782258976355,43.0
-91.3790596807467,-66.3968940256026,63.17362073863557,43.0
-91.55021540970152,-68.23690095728112,69.01183416508925,43.0
-89.26848578658556,-58.517117609101746,65.36661587088054,43.0
-91.01638319392816,-52.54105764380249,63.00221760064436,43.0
-97.82228906291616,-49.35687934836565,62.161077053145796,43.0
-95.03728789339732,-44.19555151618003,61.584814685424625,43.0
-105.78534286500091,-54.21875128321525,68.35703351071972,43.0
-98.12258515037433,-51.14899976510704,64.71588200245536,43.0
-96.93482910861844,-62.173679920297445,68.81173903126542,43.0
-88.69952690003332,-50.07806418864591,57.23578355618799,43.0
-98.57698394740176,-41.31846031326275,57.8992999756896,43.0
-101.51871929636904,-62.43024284072381,68.41787865943827,43.0
57.85223211900501,95.00376726657126,57.13598394126346,44.0
57.743163228824265,91.69959986926628,60.39383543028804,44.0
62.53721215467154,103.93732980127065,64.0169834461537,44.0
60.70575937787234,102.90733177975665,59.386078560449775,44.0
61.57562298075012,101.84296942225302,59.55675524061006,44.0
68.8765583361839,114.11693555243939,68.69990571548414,44.0
67.48137327439721,108.65506140583709,68.87231251035827,44.0
68.26418008585797,113.84937056555674,70.08906313956078,44.0
60.981786171944165,100.35808960387128,60.476830743442314,44.0
71.03389322155897,118.64296480459997,69.53979556706578,44.0
62.20419735640938,102.08712961522052,63.533875459156555,44.0
83.3364829912577,135.46713950772988,83.2252515680445,44.0
65.71347955883633,109.11609512130686,62.63416155464264,44.0
60.644434596247876,99.62134508662771,61.69720146283586,44.0
73.2005123784397,120.0024434439087,72.36573192351604,44.0
63.83909726346146,106.37960187782322,63.997226108003474,44.0
73.87061818400674,122.82444536601854,77.33821942368412,44.0
58.963365660015825,97.1642905534933,60.93147777091672,44.0
57.959562682737754,93.9728523427128,59.23239699117696,44.0
64.75520228566391,106.16851088218779,67.89406186257892,44.0
65.44196829883144,105.23503235724081,63.46882910101161,44.0
85.55086669052207,141.47521204047018,88.09163896603225,44.0
62.02506763969646,102.86871095556745,62.16316560213662,44.0
84.20499777218656,138.90049632532535,83.72008587378184,44.0
79.78377285322557,130.98965191737062,80.63542633545957,44.0
62.349910231042145,104.43300709936415,63.431906020334516,44.0
63.66202570468759,104.82334921481721,65.4592475544152,44.0
63.90454182075875,105.63427097420984,64.75357012290748,44.0
65.68617512427288,106.47586095165185,66.36479088396769,44.0
75.68298741803838,124.11401723106671,78.38049676555977,44.0
89.07678484540487,147.51858888079892,90.6696712202894,44.0
69.91282820725667,112.507667865007,69.18545614673401,44.0
52.770631087740654,85.9120326379958,52.822247914967,44.0
60.59622200713181,102.59789966501677,61.081027425134,44.0
73.80537653869584,120.4905360450272,72.03814472550764,44.0
64.34527066769617,106.00845107522838,65.66432531705964,44.0
67.75498971340139,113.00669137032536,67.72965156119592,44.0
54.46539775680397,88.47525388712968,56.780529694322055,44.0
60.003845072568936,98.40308792455598,60.06999507179487,44.0
61.3410580038112,102.45819452433417,63.60970137532186,44.0
80.94370995360468,132.74437954934655,80.58722845450723,44.0
66.72183610714774,110.9752395525727,67.81603652656368,44.0
59.810731495381965,97.32673969993759,59.64638257725652,44.0
72.09867246123301,117.80710465549113,70.14509439882158,44.0
67.9506988747496,111.0568764646381,69.05198221608119,44.0
70.23217533439383,114.50500756674275,71.54707668735463,44.0
58.839600572521356,97.28226099756446,59.710767232485495,44.0
81.94856981144135,133.9002551240688,83.18184261479063,44.0
79.61437410403767,130.46684271868554,79.81677725072639,44.0
74.99622420091197,125.5471354820723,75.94758330899515,44.0
80.13641866837962,126.95933161387464,79.75428969979575,44.0
57.32756743373491,91.74780444602051,58.14454192910772,44.0
64.15449529086827,102.79916656793473,69.24551664133607,44.0
79.9434485312113,130.58879851631212,79.81477699559737,44.0
81.66566700581254,132.22753763474932,81.8892484937032,44.0
73.91604045665609,121.1116913516543,75.39645871224211,44.0
84.27981081476355,140.8081894660442,83.83819686514029,44.0
63.22431724095311,105.83137812236653,63.59700623849029,44.0
70.21636676453964,115.47150332022365,70.7559279217542,44.0
58.9115845800007,96.26888270333008,60.13407833795506,44.0
56.52624943765677,94.62096658854662,57.287735749195946,44.0
89.02667771866878,147.37082472540635,89.68246486215452,44.0
65.07998368546023,110.3440139665531,66.26120104683972,44.0
87.20958058146113,142.67399022477562,88.9499333704571,44.0
74.26521697221672,119.69505486586758,72.85284007368708,44.0
73.05765823363146,122.7969630912104,73.61101562955218,44.0
68.6637608566366,109.37897619249803,67.53009068225246,44.0
64.3546316472839,107.83704288120211,65.83352497449427,44.0
87.97232084950306,140.21760240005173,87.32386050053746,44.0
82.75180031866884,139.34854285483212,85.44708651864042,44.0
80.94756290564668,133.423344848128,80.48022851844725,44.0
94.79620186304125,154.57603358752368,95.14567448687924,44.0
63.5208853178101,102.64791839521533,64.37339180394686,44.0
65.6044300174854,109.09493602535149,65.21735635811233,44.0
62.60148996719347,103.92995896285335,62.35369968763869,44.0
67.01104507504526,112.33235984514228,66.9200097746106,44.0
64.8727467210228,104.75567494082158,66.96627054260973,44.0
-5.481067687684741,45.401829138909385,-336.7935734170266,45.0
-11.338262448029543,38.829654932743814,-307.27687733994753,45.0
-3.7066477056344893,39.40521215223346,-300.77850285234024,45.0
-10.85926024101101,40.353040436312895,-312.8804318700312,45.0
-9.523266203351403,39.43648076008352,-303.73057803155984,45.0
-10.089008393925024,46.85557202405618,-372.83214674542154,45.0
-12.08038598679956,44.419535920827016,-325.97581706009925,45.0
-6.950887735234478,48.28659153973458,-352.3341949746572,45.0
-11.491578900585896,40.0219495972728,-314.58199198675555,45.0
-5.049600702671444,37.899352067692874,-308.652479366335,45.0
-7.88051759987847,37.29194461229889,-291.62122781773564,45.0
-2.7671430159341246,40.69919900085099,-320.42332862914884,45.0
-5.189841976706572,45.617460993608866,-356.7519026028153,45.0
-5.351723711253939,39.08053942173366,-286.7755887462076,45.0
-5.702169109263516,44.82649599861485,-326.421165179642,45.0
-13.667167655035874,42.5417951985207,-319.4110492678391,45.0
-11.752977621825018,43.66958981913684,-321.9995794382793,45.0
-11.205734313096507,40.17158457213955,-312.5064240137373,45.0
-8.775704136870303,39.33834451619932,-292.3246828544762,45.0
-8.307371684660174,41.40364840172425,-331.66352018330036,45.0
0.6051111633814177,36.28242511129046,-288.5035299638916,45.0
-3.285698464851709,40.42265948207748,-330.96042263362085,45.0
-9.947742428653214,46.138474585737804,-327.25008790061037,45.0
-6.524321984553479,48.28226079158087,-308.6756788897866,45.0
-8.285654421388184,34.01027362143706,-301.01485066387005,45.0
-9.966716820416979,42.00754328331602,-305.60915416423,45.0
3.916741691217041,41.39462868433402,-296.69832036081937,45.0
-11.971142318087747,37.74985014896759,-298.87566801776205,45.0
-12.497806230483654,36.539237513895266,-316.37935051265606,45.0
-5.874413111568726,41.64308309258081,-319.6094606724144,45.0
-0.23448375470675487,48.54653926472858,-309.4318387974654,45.0
-3.575715020709367,45.35903321956506,-313.7573761785609,45.0
3.6808423705126954,46.16642798469698,-319.12749901437104,45.0
-8.334137599671573,42.33769537731214,-286.6743921516423,45.0
-9.10485871297688,36.59558891710539,-310.8930878401555,45.0
-2.4790382201182575,40.371940947005534,-312.3918151744612,45.0
-0.30679887333707523,41.023207473570345,-303.3757125053257,45.0
-6.954560325454666,45.989752676393145,-321.20327128283884,45.0
-14.630237344759543,41.66403580427153,-325.61757285835245,45.0
-0.2026590530083654,45.83045441637144,-307.5631581925163,45.0
-13.212702802852409,42.8171426597542,-330.81654750960377,45.0
-6.654075504877806,42.029922788236604,-307.26282232291527,45.0
-4.679612447419077,45.40123220459712,-305.70259125149494,45.0
-11.286189850123096,37.4870147132399,-307.2980818311008,45.0
-13.84048668409291,38.51871762244272,-334.75825065043904,45.0
-19.33001676179525,39.80052509232478,-322.0796377453573,45.0
-12.474872220401016,45.661890537393134,-341.89348088300386,45.0
-8.086352134338613,38.34551109151749,-313.9397974080948,45.0
-15.993149811077215,38.81777905758061,-324.70899264426436,45.0
-11.588058664950577,40.31099253307801,-310.0523880599632,45.0
-5.034904304832257,41.37293347289682,-293.4361339298092,45.0
-5.576313141559696,45.091242380071854,-325.4626151801701,45.0
-5.52631649847317,40.430504412733775,-317.2606394347887,45.0
-10.379844037633429,37.24272035071195,-284.0503680244534,45.0
-2.1013878222745497,43.26521923471276,-302.39779487571263,45.0
-3.215747086693697,40.0628661081438,-297.1520138467852,45.0
-6.693046663619228,36.67327136438744,-311.4782410771562,45.0
-11.22007168398156,43.24601198181325,-326.1095335014634,45.0
-8.461182209959484,41.8185852594931,-315.1895663297246,45.0
-3.9154684598204037,48.18366461710855,-316.9940081149269,45.0
-6.08515153757974,42.668144860176,-336.71559953885776,45.0
-11.611477358962865,40.857665461944556,-304.6503618251042,45.0
-8.644931171865444,42.57110555819179,-338.75365927916226,45.0
-9.984138978942426,36.47826497013036,-316.66679637194386,45.0
-9.079487773116798,40.51430775847916,-326.624936462743,45.0
0.8709558051419233,43.73198805800877,-305.490090981304,45.0
-4.319496985720308,43.43040310734083,-295.99102688331084,45.0
-8.273682908400156,39.495108462999745,-305.2150706561663,45.0
-0.864750319004008,46.51154239924303,-320.1803483915693,45.0
4.242719298210332,45.53000280722762,-314.3584372896311,45.0
-10.308707143230311,40.2944786035381,-308.50456973516833,45.0
-3.266524529721578,42.69807068704864,-294.8394743812276,45.0
-12.075999511599218,39.65162002385434,-297.91776718236696,45.0
-0.8188574369638966,48.15615561667719,-317.6096920838393,45.0
-13.204441587220778,44.37685089994754,-320.75646564815656,45.0
-12.503017725563833,43.11046431107129,-305.4841669200598,45.0
-7.3820981376322825,43.4031129013734,-298.7265989343769,45.0
-12.46179317275235,34.92162389720719,-287.76859494720145,45.0
-8.872439553402673,38.74608270524423,-307.0889214024587,45.0
-8.46826979623717,35.83164691733405,-289.3757755535629,45.0
-4.653703268402416,38.83531244563471,-313.80955538800634,45.0
-14.424716941123144,48.22272523074004,-350.27086562722354,45.0
-3.115488032577651,51.29818553383262,-338.5287601870083,45.0
-6.084373023631256,48.18152234690142,-322.4594001203485,45.0
-5.671584690619557,36.35140862090662,-311.24157672038666,45.0
-5.2857697585349905,35.864988189780895,-294.7490839650028,45.0
-7.774848936532047,44.257764914944794,-329.3808850925588,45.0
-4.58401521842895,38.83304012154025,-268.90909725429947,45.0
-7.712622043741087,43.96299348488371,-304.9762596864536,45.0
